OWNER	일련번호	TABLE_NAME	TAB_COMMENTS	COLUMN_NAME	COL_COMMENTS	DATA_TYPE	DATA_LENGTH	NULLABLE	구분
NGW	12305	DEL_20231101_Z_GS_INFO_REQ_MICRO		REQ_DATAAREA		VARCHAR2	2000	Y	사용하지않음
NGW	12306	DEL_20231101_Z_GS_INFO_REQ_MICRO		REQ_DEAL_YN		VARCHAR2	1	Y	사용하지않음
NGW	12307	DEL_20231101_Z_GS_KEYWORDS	키워드	NUM		NUMBER	22	Y	사용하지않음
NGW	12308	DEL_20231101_Z_GS_KEYWORDS	키워드	KOR_NAME		VARCHAR2	255	Y	사용하지않음
NGW	12309	DEL_20231101_Z_GS_KEYWORDS	키워드	CHA_NAME		VARCHAR2	255	Y	사용하지않음
NGW	12310	DEL_20231101_Z_GS_KEYWORDS	키워드	ENG_NAME		VARCHAR2	50	Y	사용하지않음
NGW	12311	DEL_20231101_Z_GS_KEYWORDS	키워드	CONTENTS		VARCHAR2	4000	Y	사용하지않음
NGW	12312	DEL_20231101_Z_GS_KEYWORDS	키워드	IMAGE_NAME		VARCHAR2	500	Y	사용하지않음
NGW	12313	DEL_20231101_Z_GS_LICENSE	특허	SEQ_NO		NUMBER	22	N	사용하지않음
NGW	12314	DEL_20231101_Z_GS_LICENSE	특허	IPC_GU		VARCHAR2	200	Y	사용하지않음
NGW	12315	DEL_20231101_Z_GS_LICENSE	특허	CHUL_NO		VARCHAR2	200	Y	사용하지않음
NGW	12316	DEL_20231101_Z_GS_LICENSE	특허	REG_NO		VARCHAR2	200	Y	사용하지않음
NGW	12317	DEL_20231101_Z_GS_LICENSE	특허	GONG_NO		VARCHAR2	200	Y	사용하지않음
NGW	12318	DEL_20231101_Z_GS_LICENSE	특허	CHUL_DATE		DATE	7	Y	사용하지않음
NGW	12319	DEL_20231101_Z_GS_LICENSE	특허	GONG_DATE		DATE	7	Y	사용하지않음
NGW	12320	DEL_20231101_Z_GS_LICENSE	특허	REG_DATE		DATE	7	Y	사용하지않음
NGW	12321	DEL_20231101_Z_GS_LICENSE	특허	CHUL_NAME		VARCHAR2	200	Y	사용하지않음
NGW	12322	DEL_20231101_Z_GS_LICENSE	특허	BAL_NAME		VARCHAR2	200	Y	사용하지않음
NGW	12323	DEL_20231101_Z_GS_LICENSE	특허	SUBJECT		VARCHAR2	4000	Y	사용하지않음
NGW	12324	DEL_20231101_Z_GS_LICENSE	특허	ABSTRACT		CLOB	4000	Y	사용하지않음
NGW	12325	DEL_20231101_Z_GS_LICENSE	특허	WDATE		DATE	7	Y	사용하지않음
NGW	12326	DEL_20231101_Z_GS_LICENSE	특허	SRC_FILENAME1		VARCHAR2	100	Y	사용하지않음
NGW	12327	DEL_20231101_Z_GS_LICENSE	특허	SAVE_FILENAME1		VARCHAR2	100	Y	사용하지않음
NGW	12328	DEL_20231101_Z_GS_LICENSE	특허	FILESIZE1		NUMBER	22	Y	사용하지않음
NGW	12329	DEL_20231101_Z_GS_LICENSE	특허	DOWNCOUNT1		NUMBER	22	Y	사용하지않음
NGW	12330	DEL_20231101_Z_GS_LICENSE	특허	SRC_FILENAME2		VARCHAR2	1000	Y	사용하지않음
NGW	12331	DEL_20231101_Z_GS_LICENSE	특허	SAVE_FILENAME2		VARCHAR2	1000	Y	사용하지않음
NGW	12332	DEL_20231101_Z_GS_LICENSE	특허	FILESIZE2		NUMBER	22	Y	사용하지않음
NGW	12333	DEL_20231101_Z_GS_LICENSE	특허	DOWNCOUNT2		NUMBER	22	Y	사용하지않음
NGW	12334	DEL_20231101_Z_GS_LICENSE	특허	SRC_FILENAME3		VARCHAR2	1000	Y	사용하지않음
NGW	12335	DEL_20231101_Z_GS_LICENSE	특허	SAVE_FILENAME3		VARCHAR2	1000	Y	사용하지않음
NGW	12336	DEL_20231101_Z_GS_LICENSE	특허	FILESIZE3		NUMBER	22	Y	사용하지않음
NGW	12337	DEL_20231101_Z_GS_LICENSE	특허	DOWNCOUNT3		NUMBER	22	Y	사용하지않음
NGW	12338	DEL_20231101_Z_GS_LICENSE	특허	SRC_FILENAME4		VARCHAR2	1000	Y	사용하지않음
NGW	12339	DEL_20231101_Z_GS_LICENSE	특허	SAVE_FILENAME4		VARCHAR2	1000	Y	사용하지않음
NGW	12340	DEL_20231101_Z_GS_LICENSE	특허	FILESIZE4		NUMBER	22	Y	사용하지않음
NGW	12341	DEL_20231101_Z_GS_LICENSE	특허	DOWNCOUNT4		NUMBER	22	Y	사용하지않음
NGW	12342	DEL_20231101_Z_GS_LOGIN_INFO		USER_ID		VARCHAR2	255	N	사용하지않음
NGW	12343	DEL_20231101_Z_GS_LOGIN_INFO		REMOTE_ADDR		VARCHAR2	50	N	사용하지않음
NGW	12344	DEL_20231101_Z_GS_LOGIN_INFO		V_DATETIME		DATE	7	N	사용하지않음
NGW	12345	DEL_20231101_Z_GS_LOGIN_INFO		PGNAME		VARCHAR2	255	N	사용하지않음
NGW	12346	DEL_20231101_Z_GS_MAINIMG	메인이미지	MSEQ		NUMBER	22	Y	사용하지않음
NGW	12347	DEL_20231101_Z_GS_MAINIMG	메인이미지	FILEPATH		VARCHAR2	100	Y	사용하지않음
NGW	12348	DEL_20231101_Z_GS_MAINIMG	메인이미지	LFILEPATH		VARCHAR2	100	Y	사용하지않음
NGW	12349	DEL_20231101_Z_GS_MAINIMG	메인이미지	TITLE		VARCHAR2	255	Y	사용하지않음
NGW	12350	DEL_20231101_Z_GS_MAINIMG	메인이미지	UPLOADDATE		VARCHAR2	50	Y	사용하지않음
NGW	12351	DEL_20231101_Z_GS_MAINIMG	메인이미지	USE_IMG		NUMBER	22	Y	사용하지않음
NGW	12352	DEL_20231101_Z_GS_MAINIMG	메인이미지	IMGSORT		NUMBER	22	Y	사용하지않음
NGW	12353	DEL_20231101_Z_GS_MAINIMG	메인이미지	IMGLINK		VARCHAR2	255	Y	사용하지않음
NGW	12354	DEL_20231101_Z_GS_MAINIMG	메인이미지	PLAYTIME		NUMBER	22	Y	사용하지않음
NGW	12355	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	MENU_CODE	메뉴코드	VARCHAR2	7	N	사용하지않음
NGW	12356	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	MENU_NAME	메뉴명	VARCHAR2	255	Y	사용하지않음
NGW	12357	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	UP_MENU_CODE	상위메뉴코드	VARCHAR2	7	Y	사용하지않음
NGW	12358	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	MENU_LEVEL	메뉴레벨	CHAR	1	Y	사용하지않음
NGW	12359	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	MENU_ORDER	메뉴순위	CHAR	2	Y	사용하지않음
NGW	12360	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	MENU_PATH	보이기여부	VARCHAR2	2000	Y	사용하지않음
NGW	12361	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	SHOW_YN		CHAR	1	Y	사용하지않음
NGW	12362	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	MENU_AUTH		CHAR	1	Y	사용하지않음
NGW	12363	DEL_20231101_Z_GS_MENU_INFO	메뉴 정보	ORDER_INDEX		VARCHAR2	10	Y	사용하지않음
NGW	12364	DEL_20231101_Z_GS_MLTMNOTICE		NUM		NUMBER	22	N	사용하지않음
NGW	12365	DEL_20231101_Z_GS_MLTMNOTICE		CRE_ID		VARCHAR2	50	Y	사용하지않음
NGW	12366	DEL_20231101_Z_GS_MLTMNOTICE		ITEM		VARCHAR2	50	Y	사용하지않음
NGW	12367	DEL_20231101_Z_GS_MLTMNOTICE		ISSUEDATE		DATE	7	Y	사용하지않음
NGW	12368	DEL_20231101_Z_GS_MLTMNOTICE		WDATE		DATE	7	Y	사용하지않음
NGW	12369	DEL_20231101_Z_GS_MLTMNOTICE		RDATE		DATE	7	Y	사용하지않음
NGW	12370	DEL_20231101_Z_GS_MLTMNOTICE		SUBJECT		VARCHAR2	80	Y	사용하지않음
NGW	12371	DEL_20231101_Z_GS_MLTMNOTICE		COM_INTRO		VARCHAR2	4000	Y	사용하지않음
NGW	12372	DEL_20231101_Z_GS_MLTMNOTICE		SEARCH_NUM		NUMBER	22	Y	사용하지않음
NGW	12373	DEL_20231101_Z_GS_MLTMNOTICE		SRC_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12374	DEL_20231101_Z_GS_MLTMNOTICE		SAVE_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12375	DEL_20231101_Z_GS_MLTMNOTICE		FILESIZE1		NUMBER	22	Y	사용하지않음
NGW	12376	DEL_20231101_Z_GS_MLTMNOTICE		DOWNCOUNT1		NUMBER	22	Y	사용하지않음
NGW	12377	DEL_20231101_Z_GS_MLTMNOTICE		SRC_FILENAME2		VARCHAR2	255	Y	사용하지않음
NGW	12378	DEL_20231101_Z_GS_MLTMNOTICE		SAVE_FILENAME2		VARCHAR2	255	Y	사용하지않음
NGW	12379	DEL_20231101_Z_GS_MLTMNOTICE		FILESIZE2		NUMBER	22	Y	사용하지않음
NGW	12380	DEL_20231101_Z_GS_MLTMNOTICE		DOWNCOUNT2		NUMBER	22	Y	사용하지않음
NGW	12381	DEL_20231101_Z_GS_MLTMNOTICE		SRC_FILENAME3		VARCHAR2	255	Y	사용하지않음
NGW	12382	DEL_20231101_Z_GS_MLTMNOTICE		SAVE_FILENAME3		VARCHAR2	255	Y	사용하지않음
NGW	12383	DEL_20231101_Z_GS_MLTMNOTICE		FILESIZE3		NUMBER	22	Y	사용하지않음
NGW	12384	DEL_20231101_Z_GS_MLTMNOTICE		DOWNCOUNT3		NUMBER	22	Y	사용하지않음
NGW	12385	DEL_20231101_Z_GS_MLTMNOTICE		SRC_FILENAME4		VARCHAR2	255	Y	사용하지않음
NGW	12386	DEL_20231101_Z_GS_MLTMNOTICE		SAVE_FILENAME4		VARCHAR2	255	Y	사용하지않음
NGW	12387	DEL_20231101_Z_GS_MLTMNOTICE		FILESIZE4		NUMBER	22	Y	사용하지않음
NGW	12388	DEL_20231101_Z_GS_MLTMNOTICE		DOWNCOUNT4		NUMBER	22	Y	사용하지않음
NGW	12389	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	NUM		NUMBER	22	Y	사용하지않음
NGW	12390	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SUBJECT		VARCHAR2	400	Y	사용하지않음
NGW	12391	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	ORG		VARCHAR2	40	Y	사용하지않음
NGW	12392	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	DEPT		VARCHAR2	50	Y	사용하지않음
NGW	12393	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	OFFICE		VARCHAR2	50	Y	사용하지않음
NGW	12394	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	USER_ID		VARCHAR2	20	Y	사용하지않음
NGW	12395	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	WRITER		VARCHAR2	20	Y	사용하지않음
NGW	12396	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	EMAIL		VARCHAR2	40	Y	사용하지않음
NGW	12397	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	TEL_FREE		VARCHAR2	60	Y	사용하지않음
NGW	12398	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	TEL1		VARCHAR2	4	Y	사용하지않음
NGW	12399	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	TEL2		VARCHAR2	4	Y	사용하지않음
NGW	12400	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	TEL3		VARCHAR2	4	Y	사용하지않음
NGW	12401	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	ADDR		VARCHAR2	255	Y	사용하지않음
NGW	12402	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	POST1		VARCHAR2	3	Y	사용하지않음
NGW	12403	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	POST2		VARCHAR2	3	Y	사용하지않음
NGW	12404	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	VISITED		NUMBER	22	Y	사용하지않음
NGW	12405	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	PASSWD		VARCHAR2	10	Y	사용하지않음
NGW	12406	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	WDATE		DATE	7	Y	사용하지않음
NGW	12407	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	CONTENT		CLOB	4000	Y	사용하지않음
NGW	12408	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	HOMEPAGE		VARCHAR2	250	Y	사용하지않음
NGW	12409	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	IP		VARCHAR2	20	Y	사용하지않음
NGW	12410	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	REF		NUMBER	22	Y	사용하지않음
NGW	12411	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	STEP		NUMBER	22	Y	사용하지않음
NGW	12412	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	GRATIFICATION		VARCHAR2	20	Y	사용하지않음
NGW	12413	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	JUMINNO1		VARCHAR2	6	Y	사용하지않음
NGW	12414	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	JUMINNO2		VARCHAR2	7	Y	사용하지않음
NGW	12415	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SHOW_PUBLIC		VARCHAR2	1	Y	사용하지않음
NGW	12416	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	PROC_STATUS		VARCHAR2	1	Y	사용하지않음
NGW	12417	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	RDATE		DATE	7	Y	사용하지않음
NGW	12418	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	FROM_ARTICLE		VARCHAR2	255	Y	사용하지않음
NGW	12419	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SRC_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12420	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SAVE_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12421	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	FILESIZE1		NUMBER	22	Y	사용하지않음
NGW	12422	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	DOWNCOUNT1		NUMBER	22	Y	사용하지않음
NGW	12423	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SRC_FILENAME2		VARCHAR2	255	Y	사용하지않음
NGW	12424	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SAVE_FILENAME2		VARCHAR2	255	Y	사용하지않음
NGW	12425	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	FILESIZE2		NUMBER	22	Y	사용하지않음
NGW	12426	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	DOWNCOUNT2		NUMBER	22	Y	사용하지않음
NGW	12427	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SRC_FILENAME3		VARCHAR2	255	Y	사용하지않음
NGW	12428	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SAVE_FILENAME3		VARCHAR2	255	Y	사용하지않음
NGW	12429	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	FILESIZE3		NUMBER	22	Y	사용하지않음
NGW	12430	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	DOWNCOUNT3		NUMBER	22	Y	사용하지않음
NGW	12431	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SRC_FILENAME4		VARCHAR2	255	Y	사용하지않음
NGW	12432	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	SAVE_FILENAME4		VARCHAR2	255	Y	사용하지않음
NGW	12433	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	FILESIZE4		NUMBER	22	Y	사용하지않음
NGW	12434	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	DOWNCOUNT4		NUMBER	22	Y	사용하지않음
NGW	12435	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	ARTICLE_GU		NUMBER	22	Y	사용하지않음
NGW	12436	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	ARTICLE_SGU		NUMBER	22	Y	사용하지않음
NGW	12437	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	NOTICE		VARCHAR2	2	Y	사용하지않음
NGW	12438	DEL_20231101_Z_GS_NOTICE_SERVNT	공무원 공지사항	BESTNOTICE		NUMBER	22	Y	사용하지않음
NGW	12439	DEL_20231101_Z_GS_PAGE_INFO		PAGE_NAME		VARCHAR2	4000	N	사용하지않음
NGW	12440	DEL_20231101_Z_GS_PAGE_INFO		TITLE_CODE		VARCHAR2	255	Y	사용하지않음
NGW	12441	DEL_20231101_Z_GS_PAGE_INFO		TYPE		VARCHAR2	255	Y	사용하지않음
NGW	12442	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	NUM		NUMBER	22	N	사용하지않음
NGW	12443	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SUBJECT		VARCHAR2	255	Y	사용하지않음
NGW	12444	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	ORG		VARCHAR2	40	Y	사용하지않음
NGW	12445	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	DEPT		VARCHAR2	20	Y	사용하지않음
NGW	12446	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	OFFICE		VARCHAR2	20	Y	사용하지않음
NGW	12447	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	USER_ID		VARCHAR2	10	Y	사용하지않음
NGW	12448	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	WRITER		VARCHAR2	20	Y	사용하지않음
NGW	12449	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	EMAIL		VARCHAR2	40	Y	사용하지않음
NGW	12450	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	TEL_FREE		VARCHAR2	60	Y	사용하지않음
NGW	12451	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	TEL1		VARCHAR2	4	Y	사용하지않음
NGW	12452	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	TEL2		VARCHAR2	4	Y	사용하지않음
NGW	12453	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	TEL3		VARCHAR2	4	Y	사용하지않음
NGW	12454	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	ADDR		VARCHAR2	255	Y	사용하지않음
NGW	12455	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	POST1		VARCHAR2	3	Y	사용하지않음
NGW	12456	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	POST2		VARCHAR2	3	Y	사용하지않음
NGW	12457	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	VISITED		NUMBER	22	N	사용하지않음
NGW	12458	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	PASSWD		VARCHAR2	10	Y	사용하지않음
NGW	12459	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	WDATE		DATE	7	Y	사용하지않음
NGW	12460	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	CONTENT		CLOB	4000	Y	사용하지않음
NGW	12461	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	HOMEPAGE		VARCHAR2	250	Y	사용하지않음
NGW	12462	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	IP		VARCHAR2	20	N	사용하지않음
NGW	12463	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	REF		NUMBER	22	N	사용하지않음
NGW	12464	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	STEP		NUMBER	22	N	사용하지않음
NGW	12465	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	GRATIFICATION		VARCHAR2	20	Y	사용하지않음
NGW	12466	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	JUMINNO1		VARCHAR2	6	Y	사용하지않음
NGW	12467	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	JUMINNO2		VARCHAR2	7	Y	사용하지않음
NGW	12468	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SHOW_PUBLIC		CHAR	1	Y	사용하지않음
NGW	12469	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	PROC_STATUS		CHAR	1	Y	사용하지않음
NGW	12470	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	RDATE		DATE	7	Y	사용하지않음
NGW	12471	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	FROM_ARTICLE		VARCHAR2	255	Y	사용하지않음
NGW	12472	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SRC_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12473	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SAVE_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12474	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	FILESIZE1		NUMBER	22	Y	사용하지않음
NGW	12475	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	DOWNCOUNT1		NUMBER	22	Y	사용하지않음
NGW	12476	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SRC_FILENAME2		VARCHAR2	255	Y	사용하지않음
NGW	12477	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SAVE_FILENAME2		VARCHAR2	255	Y	사용하지않음
NGW	12478	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	FILESIZE2		NUMBER	22	Y	사용하지않음
NGW	12479	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	DOWNCOUNT2		NUMBER	22	Y	사용하지않음
NGW	12480	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SRC_FILENAME3		VARCHAR2	255	Y	사용하지않음
NGW	12481	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SAVE_FILENAME3		VARCHAR2	255	Y	사용하지않음
NGW	12482	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	FILESIZE3		NUMBER	22	Y	사용하지않음
NGW	12483	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	DOWNCOUNT3		NUMBER	22	Y	사용하지않음
NGW	12484	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SRC_FILENAME4		VARCHAR2	255	Y	사용하지않음
NGW	12485	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SAVE_FILENAME4		VARCHAR2	255	Y	사용하지않음
NGW	12486	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	FILESIZE4		NUMBER	22	Y	사용하지않음
NGW	12487	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	DOWNCOUNT4		NUMBER	22	Y	사용하지않음
NGW	12488	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	ARTICLE_GU		NUMBER	22	N	사용하지않음
NGW	12489	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	ARTICLE_SGU		NUMBER	22	N	사용하지않음
NGW	12490	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	NOTICE		VARCHAR2	2	Y	사용하지않음
NGW	12491	DEL_20231101_Z_GS_PDS_ARTICLE	자료실	SHOWING		NUMBER	22	Y	사용하지않음
NGW	12492	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	NUM		NUMBER	22	N	사용하지않음
NGW	12493	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	SUBJECT		VARCHAR2	400	N	사용하지않음
NGW	12494	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	ORG		VARCHAR2	40	Y	사용하지않음
NGW	12495	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	DEPT		VARCHAR2	20	Y	사용하지않음
NGW	12496	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	OFFICE		VARCHAR2	20	Y	사용하지않음
NGW	12497	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	USER_ID		VARCHAR2	255	Y	사용하지않음
NGW	12498	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	WRITER		VARCHAR2	20	Y	사용하지않음
NGW	12499	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	EMAIL		VARCHAR2	40	Y	사용하지않음
NGW	12500	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	TEL_FREE		VARCHAR2	60	Y	사용하지않음
NGW	12501	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	TEL1		VARCHAR2	4	Y	사용하지않음
NGW	12502	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	TEL2		VARCHAR2	4	Y	사용하지않음
NGW	12503	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	TEL3		VARCHAR2	4	Y	사용하지않음
NGW	12504	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	ADDR		VARCHAR2	255	Y	사용하지않음
NGW	12505	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	POST1		VARCHAR2	3	Y	사용하지않음
NGW	12506	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	POST2		VARCHAR2	3	Y	사용하지않음
NGW	12507	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	VISITED		NUMBER	22	N	사용하지않음
NGW	12508	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	PASSWD		VARCHAR2	10	Y	사용하지않음
NGW	12509	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	WDATE		DATE	7	N	사용하지않음
NGW	12510	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	CONTENT		CLOB	4000	Y	사용하지않음
NGW	12511	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	HOMEPAGE		VARCHAR2	250	Y	사용하지않음
NGW	12512	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	IP		VARCHAR2	20	N	사용하지않음
NGW	12513	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	REF		NUMBER	22	N	사용하지않음
NGW	12514	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	STEP		NUMBER	22	N	사용하지않음
NGW	12515	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	GRATIFICATION		VARCHAR2	20	Y	사용하지않음
NGW	12516	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	JUMINNO1		VARCHAR2	6	Y	사용하지않음
NGW	12517	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	JUMINNO2		VARCHAR2	7	Y	사용하지않음
NGW	12518	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	SHOW_PUBLIC		CHAR	1	Y	사용하지않음
NGW	12519	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	PROC_STATUS		CHAR	1	Y	사용하지않음
NGW	12520	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	RDATE		VARCHAR2	50	Y	사용하지않음
NGW	12521	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	FROM_ARTICLE		VARCHAR2	255	Y	사용하지않음
NGW	12522	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	SRC_FILENAME1		VARCHAR2	255	Y	사용하지않음
NGW	12523	DEL_20231101_Z_GS_QAGW_ARTICLE	묻고답하기	SAVE_FILENAME1		VARCHAR2	255	Y	사용하지않음
